date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2017-04-07,85,15043.72,81.71428571428571,15.08146377015681,0.21786441527088776,14508.317142857142,4883.772013140014,0.10962896214285414,False
2017-04-08,66,10053.58,81.07142857142857,15.573469974060696,-0.9677630352472293,14436.125,4945.675938909043,-0.8861367089423042,False
2017-04-09,73,9689.41,81.71428571428571,14.989373525311914,-0.5813642377761997,14582.367142857143,4755.953857611496,-1.0288066893303403,False
2017-04-10,87,13492.1,80.14285714285714,12.919020818200657,0.5307788379350189,14208.046428571428,4608.111334820551,-0.15536656485738054,False
2017-04-11,77,9822.13,78.35714285714286,11.29061654552244,-0.12020095197379352,13864.865,4751.219756638612,-0.8508836061205787,False
2017-04-12,63,9407.94,77.57142857142857,11.978919212287416,-1.2164226432449665,13807.63857142857,4803.179612139726,-0.9159970949886229,False
2017-04-13,60,11216.11,76.57142857142857,12.852502215009194,-1.2893542669128195,13792.003571428571,4811.845409826761,-0.5353234262613831,False
2017-04-14,53,9532.36,75.35714285714286,14.24838529506016,-1.5691001046198523,13490.509285714284,4944.854449169225,-0.8004581988008332,False
2017-04-15,52,9391.56,74.28571428571429,15.43935317212575,-1.4434357474216588,12800.341428571426,4780.1828589884535,-0.7131069101596602,False
2017-04-16,49,6532.21,73.14285714285714,16.718746469651563,-1.4440590499223176,12509.169285714286,5040.992102448248,-1.185671225870691,False
2017-04-17,65,10765.57,72.64285714285714,16.859633826013418,-0.4533228432912144,12508.359999999999,5041.292495458802,-0.345703011989466,False
2017-04-18,71,23433.86,70.85714285714286,15.461401781693281,0.009239598380160169,13171.279285714287,5823.688132393112,1.7622133055515354,False
2017-04-19,97,13941.25,70.92857142857143,15.588281030777852,1.6725018313406435,12683.186428571427,5409.018889064402,0.23258627807198876,False
2017-04-20,96,15722.380000000001,71.0,15.708890182607869,1.5914555203701661,12003.155714285715,4163.630792993639,0.893264669858053,False
2017-04-21,68,10162.6,69.78571428571429,15.191994710922803,-0.11754310870253211,11654.504285714285,4093.2071556284473,-0.3644829662878928,False
2017-04-22,83,14889.7,71.0,15.54150769836906,0.7721258601737392,11999.941428571428,4151.361592309866,0.6960989803397678,False
